"","X","FlightNum","depart","arrive","dehour","deminute","arhour","arminute","label","locate","city"
"312",312,"ZH9722","上海虹桥T2","景德镇",8,55,10,0,35,"国内","景德镇"
"313",313,"KY9722","上海虹桥T2","景德镇",8,55,10,0,35,"国内","景德镇"
"314",314,"CA3339","上海虹桥T2","景德镇",8,55,10,0,35,"国内","景德镇"
"315",315,"HO1957","上海虹桥T2","景德镇",8,55,10,0,35,"国内","景德镇"
"316",316,"CA1590","上海虹桥T2","北京T3",8,55,11,15,35,"国内","北京"
"317",317,"ZH1590","上海虹桥T2","北京T3",8,55,11,15,35,"国内","北京"
"318",318,"CA3339","上海虹桥T2","深圳T3",8,55,12,50,35,"国内","深圳"
"319",319,"ZH9722","上海虹桥T2","深圳T3",8,55,12,50,35,"国内","深圳"
"320",320,"KY9722","上海虹桥T2","深圳T3",8,55,12,50,35,"国内","深圳"
"321",321,"HO1957","上海虹桥T2","深圳T3",8,55,12,50,35,"国内","深圳"
"322",322,"CZ6998","上海虹桥T2","乌鲁木齐T3",8,55,14,15,35,"国内","乌鲁木齐"
"323",323,"MF4618","上海虹桥T2","乌鲁木齐T3",8,55,14,15,35,"国内","乌鲁木齐"
"324",324,"CZ6998","上海虹桥T2","喀什",8,55,17,20,35,"国内","喀什"
"325",325,"MF4618","上海虹桥T2","喀什",8,55,17,20,35,"国内","喀什"
"326",326,"FM9543","上海浦东T1","长沙",9,0,11,5,36,"国内","长沙"
"327",327,"MU2583","上海浦东T1","昆明",9,0,12,15,36,"国内","昆明"
"328",328,"FM9385","上海浦东T1","南宁T2",9,0,12,0,36,"国内","南宁"
"329",329,"MU8763","上海浦东T1","东京成田",9,0,13,0,36,"国际及港澳台","东京成田"
"330",330,"JL872","上海浦东T1","东京成田",9,0,13,0,36,"国际及港澳台","东京成田"
"331",331,"FM9543","上海浦东T1","昆明",9,0,14,15,36,"国内","昆明"
"332",332,"FM5041","上海浦东T1","首尔A",9,5,11,55,36,"国际及港澳台","首尔"
"333",333,"MU5041","上海浦东T1","首尔A",9,5,11,55,36,"国际及港澳台","首尔"
"334",334,"KE5858","上海浦东T1","首尔A",9,5,11,55,36,"国际及港澳台","首尔"
"335",335,"MU523","上海浦东T1","东京成田",9,5,12,50,36,"国际及港澳台","东京成田"
"336",336,"JL5600","上海浦东T1","东京成田",9,5,12,50,36,"国际及港澳台","东京成田"
"337",337,"FM5043","上海浦东T1","釜山I",9,10,11,35,36,"国际及港澳台","釜山"
"338",338,"MU5043","上海浦东T1","釜山I",9,10,11,35,36,"国际及港澳台","釜山"
"339",339,"KE5876","上海浦东T1","釜山I",9,10,11,35,36,"国际及港澳台","釜山"
"340",340,"FM9303","上海浦东T1","广州B区",9,10,11,30,36,"国内","广州"
"341",341,"CA921","上海浦东T2","大阪",9,10,12,10,36,"国际及港澳台","大阪"
"342",342,"NH5732","上海浦东T2","大阪",9,10,12,10,36,"国际及港澳台","大阪"
"343",343,"HU7353","上海虹桥","乌鲁木齐",9,5,14,15,36,"国内","乌鲁木齐"
"344",344,"MU9289","上海虹桥T2","揭阳",9,0,11,5,36,"国内","揭阳"
"345",345,"FM9289","上海虹桥T2","揭阳",9,0,11,5,36,"国内","揭阳"
"346",346,"MU5333","上海虹桥T2","深圳T3",9,0,11,40,36,"国内","深圳"
"347",347,"CZ9432","上海虹桥T2","深圳T3",9,0,11,40,36,"国内","深圳"
"348",348,"CZ9513","上海虹桥T2","青岛T2",9,5,10,45,36,"国内","青岛"
"349",349,"MU5509","上海虹桥T2","青岛T2",9,5,10,45,36,"国内","青岛"
"350",350,"FM815","上海虹桥T1","东京羽田",9,5,12,30,36,"国际及港澳台","东京羽田"
"351",351,"MU9815","上海虹桥T1","东京羽田",9,5,12,30,36,"国际及港澳台","东京羽田"
"352",352,"MU5509","上海虹桥T2","哈尔滨",9,5,13,35,36,"国内","哈尔滨"
"353",353,"CZ9513","上海虹桥T2","哈尔滨",9,5,13,35,36,"国内","哈尔滨"
"354",354,"HU7353","上海虹桥T2","乌鲁木齐T2",9,5,14,20,36,"国内","乌鲁木齐"
"355",355,"HU7353","上海虹桥T2","阿克苏",9,5,16,25,36,"国内","阿克苏"
"356",356,"FM9239","上海虹桥T2","临沂",9,10,10,20,36,"国内","临沂"
"357",357,"MU9239","上海虹桥T2","临沂",9,10,10,20,36,"国内","临沂"
"358",358,"FM9131","上海虹桥T2","天津",9,10,11,20,36,"国内","天津"
"359",359,"MU9131","上海虹桥T2","天津",9,10,11,20,36,"国内","天津"
"360",360,"MU5103","上海虹桥T2","北京T2",9,0,11,20,36,"国内","北京"
"361",361,"CZ9272","上海虹桥T2","北京T2",9,0,11,20,36,"国内","北京"
"362",362,"FM9117","上海浦东T1","衡阳",9,15,10,55,37,"国内","衡阳"
"363",363,"JL5697","上海浦东T1","深圳T3",9,15,11,50,37,"国内","深圳"
"364",364,"MU5335","上海浦东T1","深圳T3",9,15,11,50,37,"国内","深圳"
"365",365,"CZ9434","上海浦东T1","深圳T3",9,15,11,50,37,"国内","深圳"
"366",366,"CZ9817","上海浦东T1","南充",9,15,12,10,37,"国内","南充"
"367",367,"FM501","上海浦东T1","香港",9,20,11,50,37,"国际及港澳台","香港"
"368",368,"HX1501","上海浦东T1","香港",9,20,11,50,37,"国际及港澳台","香港"
"369",369,"MU501","上海浦东T1","香港",9,20,11,50,37,"国际及港澳台","香港"
"370",370,"AY58","上海浦东T2","赫尔辛基",9,20,14,35,37,"国际及港澳台","赫尔辛基"
"371",371,"CA5213","上海浦东T2","赫尔辛基",9,20,14,35,37,"国际及港澳台","赫尔辛基"
"372",372,"FM801","上海浦东T1","台北松山",9,25,11,5,37,"国际及港澳台","台北松山"
"373",373,"9C8857","上海浦东T2","大连",9,25,11,20,37,"国内","大连"
"374",374,"JL5638","上海浦东T1","小松",9,25,12,30,37,"国际及港澳台","小松"
"375",375,"MU557","上海浦东T1","小松",9,25,12,30,37,"国际及港澳台","小松"
"376",376,"CZ9298","上海浦东T1","北京T2",9,20,11,55,37,"国内","北京"
"377",377,"FM9469","上海浦东T1","乌鲁木齐T2",9,25,14,30,37,"国内","乌鲁木齐"
"378",378,"NX137","上海虹桥T1","澳门",9,15,12,5,37,"国际及港澳台","澳门"
"379",379,"CA5427","上海虹桥T1","澳门",9,15,12,5,37,"国际及港澳台","澳门"
"380",380,"MU3302","上海虹桥T2","深圳T3",9,15,11,35,37,"国内","深圳"
"381",381,"MF1460","上海虹桥T2","深圳T3",9,15,11,35,37,"国内","深圳"
"382",382,"CZ3576","上海虹桥T2","深圳T3",9,15,11,35,37,"国内","深圳"
"383",383,"CZ9590","上海虹桥T2","厦门T4",9,20,10,55,37,"国内","厦门"
"384",384,"HO1739","上海虹桥T2","厦门T4",9,20,10,55,37,"国内","厦门"
"385",385,"MU5663","上海虹桥T2","厦门T4",9,20,10,55,37,"国内","厦门"
"386",386,"MF3123","上海虹桥T2","厦门T4",9,20,10,55,37,"国内","厦门"
"387",387,"MU9269","上海虹桥T2","井冈山",9,20,11,10,37,"国内","井冈山"
"388",388,"FM9269","上海虹桥T2","井冈山",9,20,11,10,37,"国内","井冈山"
"389",389,"MU9451","上海虹桥T2","昆明",9,20,12,40,37,"国内","昆明"
"390",390,"FM9451","上海虹桥T2","昆明",9,20,12,40,37,"国内","昆明"
"391",391,"MU9269","上海虹桥T2","海口",9,20,13,40,37,"国内","海口"
"392",392,"FM9269","上海虹桥T2","海口",9,20,13,40,37,"国内","海口"
"393",393,"9C8921","上海浦东T2","香港",9,30,12,20,38,"国际及港澳台","香港"
"394",394,"JL5616","上海浦东T1","名古屋I",9,30,12,35,38,"国际及港澳台","名古屋"
"395",395,"MU529","上海浦东T1","名古屋I",9,30,12,35,38,"国际及港澳台","名古屋"
"396",396,"LX189","上海浦东T2","苏黎世",9,30,15,45,38,"国际及港澳台","苏黎世"
"397",397,"CA1966","上海浦东T2","温州",9,35,11,0,38,"国内","温州"
"398",398,"ZH1966","上海浦东T2","温州",9,35,11,0,38,"国内","温州"
"399",399,"MU519","上海浦东T1","长崎",9,40,12,10,38,"国际及港澳台","长崎"
"400",400,"JL5640","上海浦东T1","鹿儿岛",9,40,12,30,38,"国际及港澳台","鹿儿岛"
"401",401,"MU761","上海浦东T1","鹿儿岛",9,40,12,30,38,"国际及港澳台","鹿儿岛"
"402",402,"MU5303","上海虹桥T2","广州B区",9,30,11,55,38,"国内","广州"
"403",403,"CZ9410","上海虹桥T2","广州B区",9,30,11,55,38,"国内","广州"
"404",404,"FM9201","上海虹桥T2","西安T3",9,30,12,0,38,"国内","西安"
"405",405,"MU9201","上海虹桥T2","西安T3",9,30,12,0,38,"国内","西安"
"406",406,"MU9127","上海虹桥T2","呼和浩特",9,40,12,35,38,"国内","呼和浩特"
"407",407,"FM9127","上海虹桥T2","呼和浩特",9,40,12,35,38,"国内","呼和浩特"
"408",408,"MU537","上海虹桥T1","东京羽田",9,40,13,30,38,"国际及港澳台","东京羽田"
"409",409,"FM537","上海虹桥T1","东京羽田",9,40,13,30,38,"国际及港澳台","东京羽田"
"410",410,"JL5642","上海虹桥T1","东京羽田",9,40,13,30,38,"国际及港澳台","东京羽田"
"411",411,"MU9127","上海虹桥T2","海拉尔",9,40,15,35,38,"国内","海拉尔"
"412",412,"FM9127","上海虹桥T2","海拉尔",9,40,15,35,38,"国内","海拉尔"
"413",413,"MU5153","上海虹桥T2","北京T2",9,30,11,55,38,"国内","北京"
"414",414,"CZ9312","上海虹桥T2","北京T2",9,30,11,55,38,"国内","北京"
"415",415,"CA4592","上海浦东T2","成都T2",9,45,13,20,39,"国内","成都"
"416",416,"CA4592","上海浦东T2","西昌",9,45,15,30,39,"国内","西昌"
"417",417,"HO1309","上海浦东T2","台北桃园T1",9,50,11,50,39,"国际及港澳台","台北"
"418",418,"FM9397","上海浦东T1","长沙",9,50,11,55,39,"国内","长沙"
"419",419,"FM9367","上海浦东T1","沈阳T3",9,50,12,20,39,"国内","沈阳"
"420",420,"JL5610","上海浦东T1","大阪",9,55,13,10,39,"国际及港澳台","大阪"
"421",421,"MU515","上海浦东T1","大阪",9,55,13,10,39,"国际及港澳台","大阪"
"422",422,"NH5746","上海浦东T2","名古屋I",9,55,13,40,39,"国际及港澳台","名古屋"
"423",423,"FM515","上海浦东T1","大阪",9,55,13,10,39,"国际及港澳台","大阪"
"424",424,"CA405","上海浦东T2","名古屋I",9,55,13,40,39,"国际及港澳台","名古屋"
"425",425,"MU567","上海浦东T1","新加坡",9,55,15,35,39,"国际及港澳台","新加坡"
"426",426,"QF4061","上海浦东T1","新加坡",9,55,15,35,39,"国际及港澳台","新加坡"
"427",427,"MU5009","上海浦东T1","莫斯科F",9,55,17,0,39,"国际及港澳台","莫斯科"
"428",428,"SU3903","上海浦东T1","莫斯科F",9,55,17,0,39,"国际及港澳台","莫斯科"
"429",429,"3U8648","上海浦东T2","成都T1",9,55,13,20,39,"国内","成都"
"430",430,"FM9345","上海虹桥T2","武汉T2",9,45,11,35,39,"国内","武汉"
"431",431,"MU9345","上海虹桥T2","武汉T2",9,45,11,35,39,"国内","武汉"
"432",432,"MU3286","上海虹桥T2","广州B区",9,45,12,5,39,"国内","广州"
"433",433,"CZ3548","上海虹桥T2","广州B区",9,45,12,5,39,"国内","广州"
"434",434,"MF1428","上海虹桥T2","广州B区",9,45,12,5,39,"国内","广州"
"435",435,"CZ9827","上海虹桥T2","重庆T2A",9,45,12,35,39,"国内","重庆"
"436",436,"MU5423","上海虹桥T2","重庆T2A",9,45,12,35,39,"国内","重庆"
"437",437,"9C8885","上海虹桥T1","贵阳T2",9,50,12,35,39,"国内","贵阳"
"438",438,"MU3985","上海虹桥T2","三亚",9,50,12,55,39,"国内","三亚"
"439",439,"HO1177","上海虹桥T2","三亚",9,50,12,55,39,"国内","三亚"
"440",440,"NS8574","上海虹桥T2","福州",9,55,11,20,39,"国内","福州"
"441",441,"MF8574","上海虹桥T2","福州",9,55,11,20,39,"国内","福州"
"442",442,"MU8532","上海虹桥T2","福州",9,55,11,20,39,"国内","福州"
"443",443,"CZ5466","上海虹桥T2","福州",9,55,11,20,39,"国内","福州"
"444",444,"NS8502","上海虹桥T2","厦门T3",9,50,11,20,39,"国内","厦门"
"445",445,"CZ5404","上海虹桥T2","厦门T3",9,50,11,20,39,"国内","厦门"
"446",446,"MU8511","上海虹桥T2","厦门T3",9,50,11,20,39,"国内","厦门"
"447",447,"MF8502","上海虹桥T2","厦门T3",9,50,11,20,39,"国内","厦门"
"448",448,"CA929","上海浦东T2","东京成田",10,0,13,50,40,"国际及港澳台","东京成田"
"449",449,"NH5712","上海浦东T2","东京成田",10,0,13,50,40,"国际及港澳台","东京成田"
"450",450,"GA895","上海浦东T2","雅加达",10,5,15,25,40,"国际及港澳台","雅加达"
"451",451,"MU8595","上海浦东T2","雅加达",10,5,15,25,40,"国际及港澳台","雅加达"
"452",452,"CA8954","上海浦东T2","大连",10,10,12,5,40,"国内","大连"
"453",453,"G54136","上海浦东T2","大连",10,10,12,5,40,"国内","大连"
"454",454,"MU517","上海浦东T1","福冈I",10,10,12,45,40,"国际及港澳台","福冈"
"455",455,"JL5626","上海浦东T1","福冈I",10,10,12,45,40,"国际及港澳台","福冈"
"456",456,"CZ9476","上海虹桥T2","成都T2",10,0,13,25,40,"国内","成都"
"457",457,"MU5405","上海虹桥T2","成都T2",10,0,13,25,40,"国内","成都"
"458",458,"MU5337","上海虹桥T2","深圳T3",10,5,12,30,40,"国内","深圳"
"459",459,"CZ9436","上海虹桥T2","深圳T3",10,5,12,30,40,"国内","深圳"
"460",460,"MU9817","上海虹桥T1","澳门",10,5,12,40,40,"国际及港澳台","澳门"
"461",461,"FM817","上海虹桥T1","澳门",10,5,12,40,40,"国际及港澳台","澳门"
"462",462,"MU4015","上海虹桥T2","乌鲁木齐T2",10,5,15,20,40,"国内","乌鲁木齐"
"463",463,"HO1255","上海虹桥T2","乌鲁木齐T2",10,5,15,20,40,"国内","乌鲁木齐"
"464",464,"SC4662","上海虹桥T2","青岛T1",10,10,11,45,40,"国内","青岛"
"465",465,"CA4662","上海虹桥T2","青岛T1",10,10,11,45,40,"国内","青岛"
"466",466,"CZ9274","上海虹桥T2","北京T2",10,0,12,20,40,"国内","北京"
"467",467,"MU5105","上海虹桥T2","北京T2",10,0,12,20,40,"国内","北京"
"468",468,"MU5059","上海浦东T1","济州岛I",10,15,12,30,41,"国际及港澳台","济州岛"
"469",469,"CA6659","上海浦东T2","东京成田",10,15,14,20,41,"国际及港澳台","东京成田"
"470",470,"NH922","上海浦东T2","东京成田",10,15,14,20,41,"国际及港澳台","东京成田"
"471",471,"MH387","上海浦东T2","吉隆坡M",10,15,15,40,41,"国际及港澳台","吉隆坡"
"472",472,"MU701","上海浦东T1","香港",10,20,12,45,41,"国际及港澳台","香港"
"473",473,"HX1701","上海浦东T1","香港",10,20,12,45,41,"国际及港澳台","香港"
"474",474,"FM701","上海浦东T1","香港",10,20,12,45,41,"国际及港澳台","香港"
"475",475,"KL2122","上海浦东T1","巴黎",10,20,16,35,41,"国际及港澳台","巴黎"
"476",476,"AF117","上海浦东T1","巴黎",10,20,16,35,41,"国际及港澳台","巴黎"
"477",477,"MU8663","上海浦东T1","巴黎",10,20,16,35,41,"国际及港澳台","巴黎"
"478",478,"DL296","上海浦东T1","檀香山M",10,25,8,52,41,"国际及港澳台","檀香山"
"479",479,"FM9353","上海浦东T1","长春",10,25,12,55,41,"国内","长春"
"480",480,"DL296","上海浦东T1","东京成田",10,25,15,5,41,"国际及港澳台","东京成田"
"481",481,"MU5665","上海虹桥T2","厦门T4",10,25,12,0,41,"国内","厦门"
"482",482,"CZ9592","上海虹桥T2","厦门T4",10,25,12,0,41,"国内","厦门"
"483",483,"MF3125","上海虹桥T2","厦门T4",10,25,12,0,41,"国内","厦门"
"484",484,"CA4862","上海虹桥T2","烟台",10,20,12,5,41,"国内","烟台"
"485",485,"SC4862","上海虹桥T2","烟台",10,20,12,5,41,"国内","烟台"
"486",486,"NS8371","上海虹桥T2","深圳T3",10,20,12,35,41,"国内","深圳"
"487",487,"CZ5283","上海虹桥T2","深圳T3",10,20,12,35,41,"国内","深圳"
"488",488,"MU8572","上海虹桥T2","深圳T3",10,20,12,35,41,"国内","深圳"
"489",489,"MF8371","上海虹桥T2","深圳T3",10,20,12,35,41,"国内","深圳"
"490",490,"FM9191","上海浦东T1","大连",10,30,12,35,42,"国内","大连"
"491",491,"CZ9515","上海浦东T1","牡丹江",10,30,15,15,42,"国内","牡丹江"
"492",492,"9C8601","上海浦东T2","名古屋",10,35,13,50,42,"国际及港澳台","名古屋"
"493",493,"FM9389","上海浦东T1","郑州",10,40,12,35,42,"国内","郑州"
"494",494,"HO1389","上海浦东T2","福冈I",10,40,13,0,42,"国际及港澳台","福冈"
"495",495,"CZ9143","上海浦东T1","太原T2",10,40,13,10,42,"国内","太原"
"496",496,"MU5465","上海浦东","南昌",10,30,12,10,42,"国内","南昌"
"497",497,"MU9305","上海虹桥T2","广州B区",10,30,12,55,42,"国内","广州"
"498",498,"FM9305","上海虹桥T2","广州B区",10,30,12,55,42,"国内","广州"
"499",499,"SC4950","上海虹桥T2","重庆T2B",10,35,13,20,42,"国内","重庆"
"500",500,"CA4950","上海虹桥T2","重庆T2B",10,35,13,20,42,"国内","重庆"
"501",501,"G56004","上海虹桥T2","重庆T2B",10,35,13,20,42,"国内","重庆"
"502",502,"MU9067","上海虹桥T2","天津",10,40,12,45,42,"国内","天津"
"503",503,"FM9067","上海虹桥T2","天津",10,40,12,45,42,"国内","天津"
"504",504,"9C8823","上海虹桥T1","遵义",10,40,13,35,42,"国内","遵义"
"505",505,"9C8823","上海虹桥T1","昆明",10,40,15,30,42,"国内","昆明"
"506",506,"MU3454","上海虹桥T2","揭阳",10,40,12,40,42,"国内","揭阳"
"507",507,"CZ3852","上海虹桥T2","揭阳",10,40,12,40,42,"国内","揭阳"
"508",508,"MF1710","上海虹桥T2","揭阳",10,40,12,40,42,"国内","揭阳"
"509",509,"CZ6522","上海浦东T2","大连",10,45,12,40,43,"国内","大连"
"510",510,"MU3674","上海浦东T2","大连",10,45,12,40,43,"国内","大连"
"511",511,"MF4190","上海浦东T2","大连",10,45,12,40,43,"国内","大连"
"512",512,"MU2085","上海浦东T1","冲绳I",10,45,14,0,43,"国际及港澳台","冲绳"
"513",513,"FM9529","上海浦东T1","海口",10,50,13,45,43,"国内","海口"
"514",514,"9C8571","上海浦东T2","旭川",10,50,15,10,43,"国际及港澳台","旭川"
"515",515,"MU205","上海浦东T1","清迈I",10,55,14,35,43,"国际及港澳台","清迈"
"516",516,"FM9187","上海浦东T1","沈阳T3",10,50,13,15,43,"国内","沈阳"
"517",517,"FM9173","上海浦东T1","哈尔滨",10,55,13,50,43,"国内","哈尔滨"
"518",518,"MU2506","上海虹桥T2","武汉T2",10,50,12,50,43,"国内","武汉"
"519",519,"MF1818","上海虹桥T2","长沙T2",10,50,12,50,43,"国内","长沙"
"520",520,"MU3527","上海虹桥T2","长沙T2",10,50,12,50,43,"国内","长沙"
"521",521,"CZ3966","上海虹桥T2","长沙T2",10,50,12,50,43,"国内","长沙"
"522",522,"ZH1832","上海虹桥T2","北京T3",10,55,13,15,43,"国内","北京"
"523",523,"CA1832","上海虹桥T2","北京T3",10,55,13,15,43,"国内","北京"
"524",524,"HU7122","上海虹桥T2","广州A区",10,55,13,20,43,"国内","广州"
"525",525,"HO1209","上海虹桥T2","贵阳T2",10,55,13,50,43,"国内","贵阳"
"526",526,"MU3999","上海虹桥T2","贵阳T2",10,55,13,50,43,"国内","贵阳"
"527",527,"HO1302","上海浦东","长春",11,10,14,5,44,"国内","长春"
"528",528,"KE894","上海浦东T1","首尔",11,0,14,5,44,"国际及港澳台","首尔"
"529",529,"FM8751","上海浦东T1","首尔",11,0,14,5,44,"国际及港澳台","首尔"
"530",530,"MU8358","上海浦东T1","首尔",11,0,14,5,44,"国际及港澳台","首尔"
"531",531,"BA168","上海浦东T2","伦敦",11,0,16,35,44,"国际及港澳台","伦敦"
"532",532,"CZ9576","上海浦东T1","大连",11,5,12,50,44,"国内","大连"
"533",533,"3U8972","上海浦东T2","重庆T2A",11,5,13,45,44,"国内","重庆"
"534",534,"CZ9576","上海浦东T1","朝阳",11,5,14,45,44,"国内","朝阳"
"535",535,"KE876","上海浦东T1","釜山I",11,10,14,0,44,"国际及港澳台","釜山"
"536",536,"FM8759","上海浦东T1","釜山I",11,10,14,0,44,"国际及港澳台","釜山"
"537",537,"MU8382","上海浦东T1","釜山I",11,10,14,0,44,"国际及港澳台","釜山"
"538",538,"CZ9483","上海浦东T1","重庆T2A",11,10,14,10,44,"国内","重庆"
"539",539,"CZ9599","上海浦东T1","长春",11,10,13,55,44,"国内","长春"
"540",540,"CZ9007","上海浦东T1","赤峰",11,10,15,30,44,"国内","赤峰"
"541",541,"9C8989","上海浦东T2","绵阳",11,0,14,5,44,"国内","绵阳"
"542",542,"MU5107","上海虹桥T2","北京T2",11,0,13,20,44,"国内","北京"
"543",543,"CZ9276","上海虹桥T2","北京T2",11,0,13,20,44,"国内","北京"
"544",544,"CA1534","上海虹桥T2","天津T2",11,0,13,5,44,"国内","天津"
"545",545,"ZH1534","上海虹桥T2","天津T2",11,0,13,5,44,"国内","天津"
"546",546,"GS6662","上海虹桥T2","天津T2",11,5,13,5,44,"国内","天津"
"547",547,"MF1476","上海虹桥T2","郑州",11,5,12,50,44,"国内","郑州"
"548",548,"CZ3592","上海虹桥T2","郑州",11,5,12,50,44,"国内","郑州"
"549",549,"MU4655","上海虹桥T2","郑州",11,5,12,50,44,"国内","郑州"
"550",550,"NS3220","上海虹桥T2","石家庄T2",11,10,13,25,44,"国内","石家庄"
"551",551,"MF7048","上海虹桥T2","石家庄T2",11,10,13,25,44,"国内","石家庄"
"552",552,"MU5339","上海虹桥T2","深圳T3",11,0,13,20,44,"国内","深圳"
"553",553,"CZ9437","上海虹桥T2","深圳T3",11,0,13,20,44,"国内","深圳"
"554",554,"SC4668","上海虹桥T2","青岛T1",11,5,12,40,44,"国内","青岛"
"555",555,"CA4668","上海虹桥T2","青岛T1",11,5,12,40,44,"国内","青岛"
"556",556,"MF4176","上海浦东T2","沈阳T3",11,15,13,50,45,"国内","沈阳"
"557",557,"MU3662","上海浦东T2","沈阳T3",11,15,13,50,45,"国内","沈阳"
"558",558,"CZ6504","上海浦东T2","沈阳T3",11,15,13,50,45,"国内","沈阳"
"559",559,"9C8583","上海浦东T2","济州岛",11,15,13,50,45,"国际及港澳台","济州岛"
"560",560,"CZ9394","上海浦东T1","银川T2",11,15,14,30,45,"国内","银川"
"561",561,"BR2781","上海浦东T2","台北桃园",11,20,13,15,45,"国际及港澳台","台北"
"562",562,"CA195","上海浦东T2","台北桃园",11,20,13,15,45,"国际及港澳台","台北"
"563",563,"B7501","上海浦东T2","台北松山",11,20,13,10,45,"国际及港澳台","台北松山"
"564",564,"MU4408","上海浦东T2","西安T3",11,20,13,55,45,"国内","西安"
"565",565,"CZ6616","上海浦东T2","西安T3",11,20,13,55,45,"国内","西安"
"566",566,"MF4994","上海浦东T2","西安T3",11,20,13,55,45,"国内","西安"
"567",567,"FU6520","上海浦东","福州",11,25,13,10,45,"国内","福州"
"568",568,"FM9359","上海浦东T1","湛江",11,25,14,15,45,"国内","湛江"
"569",569,"CZ9120","上海浦东T1","兰州T2",11,25,14,30,45,"国内","兰州"
"570",570,"HO1727","上海虹桥T2","青岛T2",11,15,13,0,45,"国内","青岛"
"571",571,"MU5513","上海虹桥T2","青岛T2",11,15,13,0,45,"国内","青岛"
"572",572,"CZ9516","上海虹桥T2","青岛T2",11,15,13,0,45,"国内","青岛"
"573",573,"9C8881","上海虹桥T1","深圳T3",11,25,13,55,45,"国内","深圳"
"574",574,"CZ5414","上海虹桥T2","厦门T3",11,20,12,50,45,"国内","厦门"
"575",575,"MF8512","上海虹桥T2","厦门T3",11,20,12,50,45,"国内","厦门"
"576",576,"MU8514","上海虹桥T2","厦门T3",11,20,12,50,45,"国内","厦门"
"577",577,"NS8512","上海虹桥T2","厦门T3",11,20,12,50,45,"国内","厦门"
"578",578,"CX5803","上海浦东T2","香港",11,30,14,10,46,"国际及港澳台","香港"
"579",579,"KA803","上海浦东T2","香港",11,30,14,10,46,"国际及港澳台","香港"
"580",580,"MU3630","上海浦东T2","哈尔滨",11,30,14,20,46,"国内","哈尔滨"
"581",581,"MF1980","上海浦东T2","哈尔滨",11,30,14,20,46,"国内","哈尔滨"
"582",582,"CZ6258","上海浦东T2","哈尔滨",11,30,14,20,46,"国内","哈尔滨"
"583",583,"MU587","上海浦东T1","纽约",11,30,14,25,46,"国际及港澳台","纽约"
"584",584,"DL1006","上海浦东T1","纽约",11,30,14,25,46,"国际及港澳台","纽约"
"585",585,"CZ9352","上海浦东T1","舟山",11,35,12,30,46,"国内","舟山"
"586",586,"MU3686","上海浦东T2","长春",11,35,14,10,46,"国内","长春"
"587",587,"CZ6544","上海浦东T2","长春",11,35,14,10,46,"国内","长春"
"588",588,"MF4210","上海浦东T2","长春",11,35,14,10,46,"国内","长春"
"589",589,"HX1507","上海浦东T1","香港",11,35,14,5,46,"国际及港澳台","香港"
"590",590,"FM507","上海浦东T1","香港",11,35,14,5,46,"国际及港澳台","香港"
"591",591,"MU507","上海浦东T1","香港",11,35,14,5,46,"国际及港澳台","香港"
"592",592,"OZ362","上海浦东T2","首尔",11,40,14,30,46,"国际及港澳台","首尔"
"593",593,"OZ312","上海浦东T2","釜山I",11,40,14,20,46,"国际及港澳台","釜山"
"594",594,"VS251","上海浦东T2","伦敦",11,40,17,20,46,"国际及港澳台","伦敦"
"595",595,"CA7021","上海浦东T2","伦敦",11,40,17,20,46,"国际及港澳台","伦敦"
"596",596,"CZ5472","上海浦东T2","晋江",11,35,13,10,46,"国内","晋江"
"597",597,"MU9088","上海浦东T2","晋江",11,35,13,10,46,"国内","晋江"
"598",598,"MF8582","上海浦东T2","晋江",11,35,13,10,46,"国内","晋江"
"599",599,"NS8582","上海浦东T2","晋江",11,35,13,10,46,"国内","晋江"
"600",600,"CZ9412","上海虹桥T2","广州B区",11,30,13,55,46,"国内","广州"
"601",601,"MU5305","上海虹桥T2","广州B区",11,30,13,55,46,"国内","广州"
"602",602,"HU7606","上海虹桥T2","北京T1",11,30,13,45,46,"国内","北京"
"603",603,"CZ9680","上海虹桥T2","昆明",11,35,14,45,46,"国内","昆明"
"604",604,"MU5814","上海虹桥T2","昆明",11,35,14,45,46,"国内","昆明"
"605",605,"MU5814","上海虹桥T2","腾冲",11,35,16,35,46,"国内","腾冲"
"606",606,"CZ9680","上海虹桥T2","腾冲",11,35,16,35,46,"国内","腾冲"
"607",607,"CA4544","上海虹桥T2","重庆T2B",11,40,14,25,46,"国内","重庆"
"608",608,"SC4544","上海虹桥T2","重庆T2B",11,40,14,25,46,"国内","重庆"
"609",609,"ZH4544","上海虹桥T2","重庆T2B",11,40,14,25,46,"国内","重庆"
"610",610,"HO1907","上海虹桥T2","重庆T2B",11,40,14,25,46,"国内","重庆"
"611",611,"G54068","上海虹桥T2","重庆T2B",11,40,14,25,46,"国内","重庆"
"612",612,"TV6602","上海虹桥T2","重庆T2B",11,40,14,25,46,"国内","重庆"
"613",613,"MU3344","上海虹桥T2","贵阳T2",11,40,14,20,46,"国内","贵阳"
"614",614,"CZ3652","上海虹桥T2","贵阳T2",11,40,14,20,46,"国内","贵阳"
"615",615,"MF1530","上海虹桥T2","贵阳T2",11,40,14,20,46,"国内","贵阳"
"616",616,"MU2019","上海浦东T1","牧之原",11,45,14,45,47,"国际及港澳台","牧之原"
"617",617,"JL5646","上海浦东T1","牧之原",11,45,14,45,47,"国际及港澳台","牧之原"
